ID_Pedido,Fecha,Ciudad,Categoria,Producto,Precio_Unitario,Cantidad,Venta_Bruta,Coste_Unitario,Canal,Metodo_Pago,Score_Cliente
21455,2025-03-04,Valencia,Ropa,Camiseta,624.46,1,624.46,399.99,Online,PayPal,6
21456,2025-06-11,Zaragoza,Hogar,Lámpara,388.65,4,1554.6,203.43,Online,Tarjeta,8
21457,2025-02-25,Valencia,Hogar,Cafetera,417.82,2,835.64,262.91,Tienda Física,PayPal,2
21458,2025-07-08,Valencia,Deportes,Esterilla Yoga,320.89,1,320.89,221.76,Tienda Física,PayPal,15
21459,2025-04-10,Zaragoza,Hogar,Espejo,149.82,4,599.28,88.61,Tienda Física,PayPal,98
21460,2025-03-01,Barcelona,Electrónica,Tablet,771.02,2,1542.04,343.59,Online,PayPal,76
21461,2025-06-18,Barcelona,Electrónica,Smartphone,271.43,2,542.86,125.83,App,Efectivo,76
21462,2025-12-05,Zaragoza,Hogar,Lámpara,526.74,1,526.74,317.37,Online,Efectivo,71
21463,2025-08-01,Zaragoza,Ropa,Chaqueta,45.82,3,137.46,21.9,Online,Tarjeta,55
21464,2025-08-04,Málaga,Ropa,Zapatillas,728.85,3,2186.55,493.58,App,Efectivo,57
21465,2025-03-11,Sevilla,Ropa,Zapatillas,490.19,1,490.19,284.16,App,Efectivo,12
21466,2025-10-09,Madrid,Electrónica,Laptop,616.35,5,3081.75,313.28,Online,PayPal,33
21467,2025-12-24,Málaga,Deportes,Esterilla Yoga,419.45,1,419.45,188.62,App,PayPal,73
21468,2025-10-19,Málaga,Deportes,Balón,204.21,3,612.63,99.1,Tienda Física,Efectivo,34
21469,2025-01-09,Málaga,Electrónica,Laptop,60.24,5,301.2,26.43,Tienda Física,Tarjeta,5
21470,2025-07-08,Sevilla,Deportes,Balón,262.29,5,,148.09,Online,PayPal,8
21471,2025-11-30,Barcelona,Hogar,Espejo,594.56,2,1189.12,377.4,Online,PayPal,5
21472,2025-08-09,Barcelona,Electrónica,Auriculares,247.5,4,990.0,148.92,App,Efectivo,65
21473,2025-02-06,Málaga,Electrónica,Tablet,78.82,2,157.64,51.53,Tienda Física,Efectivo,1
21474,2025-02-22,Málaga,Deportes,Bicicleta,157.16,3,471.48,96.61,Online,Tarjeta,79
21475,2025-11-03,Málaga,Hogar,Silla Escritorio,746.4,2,1492.8,426.85,App,Tarjeta,25
21476,2025-11-02,Málaga,Ropa,Chaqueta,484.34,3,1453.02,198.35,App,Efectivo,93
21477,2025-11-12,Madrid,Ropa,Zapatillas,588.01,3,1764.03,294.87,App,Efectivo,17
21478,2025-03-31,Zaragoza,Hogar,Espejo,797.95,3,2393.85,481.92,Tienda Física,Efectivo,64
21479,2025-05-13,Zaragoza,Electrónica,Laptop,93.68,1,93.68,49.45,App,Tarjeta,88
21480,2025-05-18,Madrid,Ropa,Pantalón,25.37,5,126.85,11.93,Online,PayPal,24
21481,2025-04-14,Málaga,Ropa,Pantalón,665.5,2,1331.0,387.55,Online,Efectivo,57
21482,2025-09-26,Madrid,Electrónica,Auriculares,150.12,1,150.12,66.89,Online,PayPal,65
21483,2025-08-16,Zaragoza,Deportes,Balón,68.9,1,68.9,45.06,Tienda Física,Tarjeta,87
21484,2025-08-12,Málaga,Hogar,Cafetera,391.12,2,782.24,246.87,Online,PayPal,69
21485,2025-05-15,Barcelona,Hogar,Espejo,665.1,1,665.1,338.53,Tienda Física,PayPal,20
21486,2025-07-22,Barcelona,Hogar,Lámpara,672.17,1,672.17,286.61,Tienda Física,Tarjeta,70
21487,2025-01-26,Zaragoza,Ropa,Pantalón,369.2,4,1476.8,183.79,Tienda Física,Efectivo,2
21488,2025-12-24,Málaga,Deportes,Mancuernas,209.89,2,419.78,88.02,Online,PayPal,6
21489,2025-03-14,Sevilla,Hogar,Silla Escritorio,520.27,2,1040.54,360.99,Online,PayPal,37
21490,2025-02-02,Málaga,Deportes,Bicicleta,201.7,3,605.1,108.86,Tienda Física,PayPal,84
21491,2025-02-09,Zaragoza,Deportes,Bicicleta,552.72,2,1105.44,286.07,App,PayPal,49
21492,2025-06-10,Barcelona,Deportes,Balón,754.62,3,2263.86,470.93,App,PayPal,67
21493,2025-04-03,Málaga,Ropa,Zapatillas,725.65,3,,364.48,Online,Tarjeta,19
21494,2025-12-07,Sevilla,Hogar,Silla Escritorio,763.29,5,3816.45,473.48,Online,Tarjeta,89
21495,2025-10-12,Barcelona,Ropa,Zapatillas,160.22,1,160.22,105.53,Tienda Física,Tarjeta,7
21496,2025-07-26,Madrid,Electrónica,Auriculares,486.75,3,,295.23,App,Tarjeta,97
21497,2025-01-26,Valencia,Ropa,Pantalón,490.62,1,490.62,288.32,Online,Efectivo,85
21498,2025-04-05,Málaga,Deportes,Balón,526.46,5,2632.3,322.37,App,Efectivo,87
21499,2025-08-17,Sevilla,Hogar,Cafetera,120.53,3,361.59,77.78,Tienda Física,Tarjeta,53
21500,2025-10-31,Madrid,Electrónica,Tablet,283.63,4,1134.52,128.98,Online,Efectivo,89
21501,2025-02-15,Barcelona,Ropa,Camiseta,718.25,5,3591.25,334.18,Tienda Física,Efectivo,46
21502,2025-07-31,Barcelona,Electrónica,Auriculares,98.21,4,392.84,56.03,Tienda Física,Tarjeta,30
21503,2025-09-25,Valencia,Ropa,Camiseta,693.47,1,693.47,354.5,App,PayPal,13
21504,2025-11-29,Zaragoza,Deportes,Esterilla Yoga,136.88,2,273.76,91.45,App,Tarjeta,8
21505,2025-03-13,Barcelona,Electrónica,Laptop,794.21,5,3971.05,462.26,App,PayPal,62
21506,2025-01-27,Madrid,Deportes,Bicicleta,34.77,2,69.54,24.07,Tienda Física,Efectivo,52
21507,2025-05-21,Sevilla,Deportes,Bicicleta,45.39,2,90.78,21.17,Tienda Física,PayPal,92
21508,2025-06-25,Sevilla,Deportes,Bicicleta,191.42,2,382.84,83.42,Online,Efectivo,64
21509,2025-12-17,Sevilla,Ropa,Zapatillas,797.46,1,797.46,416.09,Tienda Física,Efectivo,51
21510,2025-12-13,Sevilla,Ropa,Chaqueta,764.46,2,1528.92,350.63,Online,Tarjeta,50
21511,2025-10-24,Barcelona,Deportes,Esterilla Yoga,250.13,4,1000.52,122.65,Online,Efectivo,41
21512,2025-01-01,Valencia,Hogar,Cafetera,495.11,4,1980.44,260.13,Online,PayPal,11
21513,2025-09-15,Barcelona,Deportes,Mancuernas,149.94,1,149.94,71.51,Online,PayPal,47
21514,2025-11-14,Sevilla,Ropa,Pantalón,396.95,2,793.9,219.29,Online,PayPal,77
21515,2025-11-18,Málaga,Deportes,Mancuernas,718.03,2,1436.06,332.48,Tienda Física,Tarjeta,24
21516,2025-09-28,Madrid,Hogar,Espejo,667.18,3,2001.54,389.27,Online,PayPal,13
21517,2025-03-21,Valencia,Electrónica,Smartphone,225.09,2,450.18,109.7,App,Tarjeta,74
21518,2025-07-19,Zaragoza,Hogar,Espejo,684.5,4,2738.0,297.66,Tienda Física,Efectivo,1
21519,2025-12-16,Barcelona,Ropa,Zapatillas,287.38,2,574.76,133.74,Online,PayPal,31
21520,2025-01-27,Barcelona,Deportes,Mancuernas,193.95,5,969.75,98.94,App,PayPal,10
21521,2025-01-22,Sevilla,Deportes,Bicicleta,584.6,3,1753.8,356.13,App,Efectivo,70
21522,2025-04-17,Madrid,Hogar,Lámpara,32.67,5,163.35,15.45,App,PayPal,87
21523,2025-09-13,Málaga,Hogar,Silla Escritorio,712.02,5,3560.1,496.98,App,PayPal,81
21524,2025-03-25,Málaga,Deportes,Balón,652.1,2,1304.2,370.46,App,Efectivo,34
21525,2025-03-10,Valencia,Electrónica,Laptop,715.81,1,715.81,405.81,Online,PayPal,12
21526,2025-10-20,Valencia,Ropa,Pantalón,341.28,2,682.56,203.24,App,Efectivo,56
21527,2025-12-21,Madrid,Electrónica,Laptop,492.94,1,492.94,268.99,Tienda Física,Efectivo,46
21528,2025-01-03,Barcelona,Hogar,Silla Escritorio,226.89,3,680.67,118.55,Tienda Física,Tarjeta,39
21529,2025-07-27,Barcelona,Deportes,Esterilla Yoga,359.21,5,1796.05,182.2,Online,Tarjeta,60
21530,2025-06-19,Málaga,Electrónica,Laptop,643.78,4,2575.12,436.27,Online,Tarjeta,67
21531,2025-01-05,Zaragoza,Deportes,Esterilla Yoga,784.37,2,1568.74,537.84,Tienda Física,Tarjeta,32
21532,2025-04-21,Barcelona,Electrónica,Laptop,69.77,1,69.77,34.01,Tienda Física,PayPal,56
21533,2025-10-10,Barcelona,Electrónica,Auriculares,569.49,1,569.49,297.65,App,Tarjeta,11
21534,2025-02-14,Málaga,Hogar,Silla Escritorio,60.57,3,181.71,33.49,Online,PayPal,37
21535,2025-07-15,Valencia,Ropa,Pantalón,200.11,5,1000.55,116.4,Online,PayPal,97
21536,2025-02-11,Zaragoza,Ropa,Chaqueta,220.17,1,220.17,119.32,Tienda Física,PayPal,97
21537,2025-01-14,Málaga,Electrónica,Tablet,320.48,4,1281.92,182.87,App,PayPal,58
21538,2025-07-10,Barcelona,Deportes,Esterilla Yoga,621.71,1,621.71,278.85,Online,Efectivo,80
21539,2025-06-10,Sevilla,Ropa,Chaqueta,755.51,2,1511.02,494.63,Tienda Física,Efectivo,6
21540,2025-08-25,Valencia,Electrónica,Auriculares,638.67,1,638.67,352.08,Tienda Física,PayPal,7
21541,2025-04-02,Sevilla,Deportes,Bicicleta,116.12,1,116.12,59.57,Tienda Física,Efectivo,12
21542,2025-02-25,Valencia,Ropa,Zapatillas,333.96,5,1669.8,225.94,App,PayPal,7
21543,2025-10-09,Madrid,Hogar,Lámpara,584.16,5,2920.8,317.95,Tienda Física,Tarjeta,48
21544,2025-12-08,Valencia,Ropa,Chaqueta,81.78,2,163.56,41.98,Tienda Física,Efectivo,11
21545,2025-12-26,Zaragoza,Electrónica,Auriculares,649.31,3,1947.93,423.5,App,Tarjeta,90
21546,2025-10-15,Valencia,Deportes,Esterilla Yoga,294.04,1,294.04,140.75,App,Tarjeta,38
21547,2025-12-22,Zaragoza,Deportes,Esterilla Yoga,348.42,2,696.84,222.33,Online,Efectivo,10
21548,2025-12-13,Madrid,Electrónica,Laptop,214.32,1,214.32,108.64,Online,PayPal,97
21549,2025-01-07,Valencia,Hogar,Espejo,468.05,2,936.1,280.37,Online,Tarjeta,59
21550,2025-02-13,Madrid,Electrónica,Auriculares,512.2,2,1024.4,283.02,App,PayPal,57
21551,2025-11-14,Madrid,Ropa,Camiseta,450.8,3,1352.4,303.25,Online,PayPal,19
21552,2025-12-10,Madrid,Hogar,Espejo,319.02,4,1276.08,219.47,Tienda Física,Efectivo,12
21553,2025-04-28,Barcelona,Deportes,Mancuernas,690.21,1,690.21,306.34,Online,Efectivo,42
21554,2025-01-22,Madrid,Deportes,Bicicleta,283.36,2,,167.6,Online,Tarjeta,21
21555,2025-08-11,Valencia,Deportes,Esterilla Yoga,153.37,2,306.74,84.68,App,PayPal,28
21556,2025-12-31,Barcelona,Electrónica,Auriculares,532.9,5,2664.5,308.71,Tienda Física,Efectivo,69
21557,2025-07-21,Barcelona,Hogar,Lámpara,214.47,4,857.88,89.36,App,Tarjeta,30
21558,2025-09-23,Barcelona,Deportes,Mancuernas,784.31,4,3137.24,410.88,App,PayPal,37
21559,2025-11-17,Valencia,Ropa,Pantalón,155.24,3,465.72,68.66,Tienda Física,Efectivo,69
21560,2025-06-03,Madrid,Electrónica,Laptop,377.76,5,1888.8,207.53,Online,Efectivo,62
21561,2025-09-15,Valencia,Deportes,Mancuernas,177.25,2,354.5,78.33,Online,PayPal,45
21562,2025-09-13,Sevilla,Deportes,Mancuernas,719.31,4,2877.24,403.65,App,Efectivo,66
21563,2025-12-31,Sevilla,Hogar,Cafetera,245.12,3,735.36,108.17,App,Tarjeta,100
21564,2025-05-24,Valencia,Hogar,Silla Escritorio,652.26,5,3261.3,428.46,App,PayPal,58
21565,2025-06-17,Zaragoza,Ropa,Zapatillas,134.29,3,402.87,70.62,Online,Tarjeta,10
21566,2025-06-09,Málaga,Electrónica,Auriculares,276.14,3,828.42,136.22,Tienda Física,PayPal,65
21567,2025-02-04,Valencia,Ropa,Chaqueta,476.27,2,952.54,216.52,Online,Efectivo,95
21568,2025-12-04,Zaragoza,Electrónica,Laptop,543.02,1,543.02,280.3,App,PayPal,37
21569,2025-06-23,Zaragoza,Deportes,Esterilla Yoga,571.97,2,1143.94,242.58,Online,Tarjeta,88
21570,2025-03-29,Sevilla,Electrónica,Laptop,679.88,2,1359.76,297.78,Online,Efectivo,43
21571,2025-03-04,Málaga,Deportes,Esterilla Yoga,337.75,5,1688.75,172.88,Tienda Física,PayPal,23
21572,2025-02-11,Barcelona,Deportes,Bicicleta,20.33,2,40.66,12.8,Online,Tarjeta,66
21573,2025-03-08,Málaga,Electrónica,Smartphone,589.7,2,1179.4,269.73,Tienda Física,PayPal,54
21574,2025-07-16,Málaga,Hogar,Lámpara,720.01,2,1440.02,319.93,Online,Tarjeta,8
21575,2025-06-08,Barcelona,Hogar,Silla Escritorio,628.63,1,628.63,338.48,App,Efectivo,14
21576,2025-04-26,Barcelona,Hogar,Cafetera,409.35,2,818.7,232.99,Online,PayPal,30
21577,2025-06-25,Zaragoza,Ropa,Pantalón,340.05,5,1700.25,181.35,Online,Tarjeta,93
21578,2025-09-01,Barcelona,Electrónica,Smartphone,699.72,4,2798.88,454.53,Online,Tarjeta,15
21579,2025-04-27,Barcelona,Ropa,Camiseta,508.05,2,1016.1,237.82,Tienda Física,PayPal,30
21580,2025-03-22,Barcelona,Deportes,Esterilla Yoga,574.54,5,2872.7,241.77,App,PayPal,56
21581,2025-09-25,Barcelona,Electrónica,Smartphone,542.42,1,542.42,236.66,Tienda Física,Efectivo,5
21582,2025-01-04,Barcelona,Deportes,Mancuernas,478.84,5,2394.2,259.37,Online,Tarjeta,68
21583,2025-10-21,Zaragoza,Deportes,Bicicleta,39.0,3,117.0,21.6,Tienda Física,Efectivo,32
21584,2025-12-24,Zaragoza,Electrónica,Auriculares,746.23,4,2984.92,393.24,App,PayPal,54
21585,2025-02-08,Sevilla,Hogar,Silla Escritorio,725.59,2,1451.18,335.38,App,PayPal,56
21586,2025-05-09,Zaragoza,Deportes,Esterilla Yoga,68.82,1,68.82,42.41,App,Efectivo,56
21587,2025-09-27,Zaragoza,Electrónica,Tablet,102.31,5,511.55,53.2,Online,Efectivo,31
21588,2025-05-03,Sevilla,Deportes,Esterilla Yoga,238.8,4,955.2,106.88,Online,PayPal,65
21589,2025-01-24,Barcelona,Deportes,Balón,753.71,3,2261.13,498.92,Tienda Física,Efectivo,43
21590,2025-05-26,Zaragoza,Deportes,Bicicleta,512.08,3,1536.24,267.03,App,Tarjeta,19
21591,2025-02-28,Madrid,Electrónica,Tablet,646.78,4,2587.12,417.27,Tienda Física,PayPal,41
21592,2025-05-12,Barcelona,Hogar,Lámpara,569.97,2,1139.94,274.03,App,PayPal,79
21593,2025-11-23,Madrid,Deportes,Esterilla Yoga,780.58,4,3122.32,447.99,App,Tarjeta,54
21594,2025-01-05,Valencia,Deportes,Mancuernas,499.61,3,1498.83,327.55,App,Efectivo,85
21595,2025-10-20,Madrid,Deportes,Esterilla Yoga,466.52,2,933.04,284.42,Tienda Física,PayPal,93
21596,2025-04-06,Sevilla,Ropa,Camiseta,97.3,3,291.9,66.24,Online,PayPal,48
21597,2025-01-02,Zaragoza,Deportes,Bicicleta,791.34,3,2374.02,329.15,Tienda Física,Tarjeta,49
21598,2025-05-15,Valencia,Electrónica,Tablet,468.0,3,1404.0,250.72,Online,PayPal,56
21599,2025-12-31,Málaga,Deportes,Bicicleta,441.64,3,1324.92,247.49,App,Efectivo,71
21600,2025-04-13,Madrid,Electrónica,Tablet,87.16,2,174.32,56.74,Tienda Física,Tarjeta,45
21601,2025-01-19,Zaragoza,Ropa,Camiseta,132.38,1,,78.91,Tienda Física,Tarjeta,42
21602,2025-04-08,Madrid,Ropa,Zapatillas,56.16,2,112.32,37.71,App,Efectivo,33
21603,2025-06-30,Valencia,Hogar,Lámpara,652.18,3,1956.54,456.3,App,Tarjeta,16
21604,2025-08-06,Zaragoza,Ropa,Chaqueta,738.99,1,,367.74,Tienda Física,Efectivo,66
21605,2025-02-09,Madrid,Deportes,Mancuernas,222.71,1,222.71,114.33,Online,Efectivo,97
21606,2025-07-28,Madrid,Deportes,Bicicleta,519.34,2,1038.68,346.68,Tienda Física,Tarjeta,44
21607,2025-02-20,Málaga,Hogar,Silla Escritorio,685.6,5,3428.0,324.87,Tienda Física,PayPal,2
21608,2025-10-25,Málaga,Electrónica,Smartphone,186.65,5,933.25,117.7,Online,PayPal,33
21609,2025-01-26,Zaragoza,Ropa,Pantalón,543.17,1,543.17,256.03,Online,Tarjeta,22
21610,2025-12-18,Sevilla,Hogar,Silla Escritorio,153.86,3,461.58,79.8,Tienda Física,Tarjeta,69
21611,2025-11-25,Madrid,Ropa,Zapatillas,106.64,1,106.64,52.68,App,PayPal,29
21612,2025-04-18,Sevilla,Hogar,Cafetera,466.45,3,1399.35,214.51,Tienda Física,Efectivo,67
21613,2025-03-02,Valencia,Ropa,Pantalón,562.78,2,1125.56,339.57,Tienda Física,Tarjeta,6
21614,2025-07-19,Zaragoza,Electrónica,Laptop,799.51,2,1599.02,469.71,Online,Tarjeta,16
21615,2025-11-03,Zaragoza,Hogar,Espejo,65.32,2,130.64,28.56,Tienda Física,Efectivo,62
21616,2025-09-15,Málaga,Electrónica,Tablet,38.73,2,77.46,16.55,Tienda Física,PayPal,84
21617,2025-09-23,Zaragoza,Hogar,Cafetera,292.09,1,292.09,140.21,Online,PayPal,93
21618,2025-03-02,Madrid,Ropa,Camiseta,453.92,5,2269.6,266.37,Tienda Física,Tarjeta,61
21619,2025-11-11,Málaga,Deportes,Bicicleta,670.07,2,1340.14,335.01,App,Tarjeta,99
21620,2025-11-08,Valencia,Deportes,Mancuernas,668.9,2,1337.8,362.02,Online,Efectivo,13
21621,2025-12-31,Málaga,Ropa,Camiseta,363.1,2,726.2,154.01,App,Efectivo,13
21622,2025-10-28,Zaragoza,Electrónica,Smartphone,331.8,5,,158.72,App,Efectivo,39
21623,2025-10-19,Valencia,Hogar,Cafetera,393.34,1,393.34,214.75,App,Efectivo,51
21624,2025-09-05,Valencia,Deportes,Bicicleta,598.77,2,1197.54,396.01,Online,Tarjeta,63
21625,2025-04-03,Barcelona,Ropa,Zapatillas,647.23,3,1941.69,416.79,Online,Tarjeta,8
21626,2025-07-15,Zaragoza,Electrónica,Auriculares,40.36,3,121.08,23.26,App,Tarjeta,91
21627,2025-01-05,Barcelona,Ropa,Pantalón,303.56,4,1214.24,127.59,Tienda Física,Efectivo,86
21628,2025-05-25,Málaga,Hogar,Espejo,306.68,5,1533.4,203.03,App,Efectivo,55
21629,2025-08-15,Málaga,Deportes,Balón,399.84,4,1599.36,261.02,Online,Efectivo,23
21630,2025-09-01,Valencia,Ropa,Chaqueta,16.85,3,50.55,8.71,Tienda Física,PayPal,31
21631,2025-07-27,Zaragoza,Deportes,Mancuernas,265.78,2,531.56,168.07,Tienda Física,Tarjeta,80
21632,2025-12-31,Zaragoza,Deportes,Esterilla Yoga,581.74,2,1163.48,251.54,Tienda Física,Efectivo,100
21633,2025-10-17,Valencia,Deportes,Esterilla Yoga,412.7,3,1238.1,261.3,App,PayPal,1
21634,2025-06-25,Sevilla,Hogar,Espejo,85.03,2,170.06,39.44,Tienda Física,PayPal,38
21635,2025-06-09,Zaragoza,Electrónica,Smartphone,411.63,5,2058.15,282.81,Tienda Física,PayPal,15
21636,2025-12-23,Barcelona,Hogar,Lámpara,614.34,5,3071.7,278.26,App,Efectivo,33
21637,2025-01-16,Zaragoza,Electrónica,Laptop,429.09,2,858.18,205.52,App,Tarjeta,69
21638,2025-04-24,Zaragoza,Electrónica,Tablet,623.15,3,1869.45,374.54,App,Efectivo,99
21639,2025-12-31,Valencia,Electrónica,Auriculares,135.11,3,405.33,92.87,Tienda Física,Tarjeta,60
21640,2025-10-12,Valencia,Deportes,Esterilla Yoga,773.44,5,3867.2,451.95,App,PayPal,33
21641,2025-08-17,Barcelona,Electrónica,Tablet,637.49,3,1912.47,349.71,Online,PayPal,11
21642,2025-11-09,Valencia,Hogar,Lámpara,420.51,2,841.02,289.34,Online,PayPal,58
21643,2025-01-16,Barcelona,Hogar,Espejo,608.82,5,3044.1,381.98,App,Efectivo,62
21644,2025-05-05,Barcelona,Deportes,Bicicleta,572.51,1,572.51,361.84,App,Efectivo,48
21645,2025-01-07,Zaragoza,Deportes,Bicicleta,67.03,2,134.06,26.83,Online,Efectivo,21
21646,2025-06-03,Valencia,Electrónica,Laptop,96.69,4,386.76,41.49,App,PayPal,8
21647,2025-02-20,Madrid,Ropa,Camiseta,338.02,3,1014.06,221.5,Online,Tarjeta,14
21648,2025-11-26,Madrid,Electrónica,Auriculares,419.62,2,839.24,193.27,Online,Efectivo,100
21649,2025-12-27,Valencia,Ropa,Camiseta,630.18,4,2520.72,321.78,Online,PayPal,30
21650,2025-02-27,Zaragoza,Ropa,Zapatillas,646.68,4,2586.72,300.94,Tienda Física,Efectivo,36
21651,2025-03-19,Sevilla,Deportes,Balón,699.49,3,2098.47,472.31,Online,Efectivo,62
21652,2025-05-02,Sevilla,Electrónica,Smartphone,296.35,1,,202.1,Online,PayPal,46
21653,2025-02-03,Zaragoza,Electrónica,Auriculares,693.68,3,2081.04,371.01,App,PayPal,22
21654,2025-02-16,Zaragoza,Hogar,Silla Escritorio,758.7,3,2276.1,322.5,Online,Tarjeta,3
21655,2025-05-13,Zaragoza,Hogar,Cafetera,683.99,2,1367.98,337.78,Online,PayPal,55
21656,2025-12-18,Sevilla,Deportes,Balón,486.89,4,1947.56,234.04,Tienda Física,Tarjeta,83
21657,2025-02-14,Valencia,Deportes,Balón,476.42,5,2382.1,315.48,App,Efectivo,27
21658,2025-11-30,Madrid,Ropa,Chaqueta,457.8,1,457.8,233.64,Tienda Física,PayPal,38
21659,2025-11-03,Madrid,Ropa,Camiseta,94.53,5,472.65,49.3,App,PayPal,36
21660,2025-05-13,Madrid,Ropa,Zapatillas,507.53,1,507.53,292.62,Tienda Física,Efectivo,8
21661,2025-04-03,Madrid,Ropa,Pantalón,501.0,4,2004.0,292.01,Online,Tarjeta,31
21662,2025-12-31,Madrid,Hogar,Espejo,626.9,4,2507.6,380.53,Tienda Física,Tarjeta,68
21663,2025-02-22,Málaga,Electrónica,Laptop,611.42,3,1834.26,402.23,Tienda Física,PayPal,16
21664,2025-08-01,Málaga,Deportes,Bicicleta,246.33,5,1231.65,120.57,Tienda Física,PayPal,46
21665,2025-05-19,Madrid,Ropa,Chaqueta,667.87,4,2671.48,364.67,Tienda Física,Tarjeta,65
21666,2025-03-02,Madrid,Electrónica,Tablet,359.38,5,1796.9,159.15,App,PayPal,59
21667,2025-06-15,Zaragoza,Hogar,Espejo,380.28,4,1521.12,175.04,App,Tarjeta,86
21668,2025-12-08,Madrid,Electrónica,Auriculares,686.27,1,686.27,411.98,Online,Efectivo,7
21669,2025-04-10,Málaga,Electrónica,Laptop,716.22,5,3581.1,441.36,Tienda Física,PayPal,14
21670,2025-09-29,Valencia,Ropa,Zapatillas,225.93,5,1129.65,91.03,App,Tarjeta,4
21671,2025-01-29,Barcelona,Hogar,Cafetera,758.5,5,3792.5,365.79,Online,Efectivo,96
21672,2025-04-07,Sevilla,Hogar,Silla Escritorio,175.38,5,876.9,110.91,Tienda Física,Efectivo,46
21673,2025-06-10,Sevilla,Ropa,Camiseta,406.41,5,2032.05,230.94,Tienda Física,Tarjeta,29
21674,2025-02-02,Valencia,Deportes,Bicicleta,159.0,4,636.0,104.53,App,PayPal,84
21675,2025-02-18,Málaga,Ropa,Pantalón,250.43,1,250.43,126.46,Tienda Física,Efectivo,24
21676,2025-02-19,Barcelona,Hogar,Espejo,16.68,3,50.04,8.13,Tienda Física,Tarjeta,75
21677,2025-12-20,Málaga,Hogar,Espejo,736.14,4,2944.56,458.43,Online,PayPal,16
21678,2025-08-28,Barcelona,Electrónica,Auriculares,218.2,4,872.8,128.36,Online,PayPal,50
21679,2025-02-13,Madrid,Hogar,Silla Escritorio,561.71,3,1685.13,391.45,App,PayPal,56
21680,2025-10-31,Zaragoza,Electrónica,Auriculares,105.32,3,315.96,63.5,Tienda Física,PayPal,27
21681,2025-03-06,Madrid,Electrónica,Auriculares,200.07,3,600.21,122.57,Online,Efectivo,30
21682,2025-12-19,Málaga,Hogar,Lámpara,396.71,2,793.42,162.9,App,Efectivo,17
21683,2025-12-24,Málaga,Hogar,Lámpara,416.2,5,2081.0,265.8,Online,Tarjeta,70
21684,2025-08-30,Sevilla,Deportes,Bicicleta,395.87,4,1583.48,169.85,App,Efectivo,54
21685,2025-07-05,Valencia,Deportes,Esterilla Yoga,160.25,1,160.25,111.88,Online,Tarjeta,60
21686,2025-03-11,Zaragoza,Hogar,Lámpara,511.75,2,1023.5,298.82,Tienda Física,PayPal,47
21687,2025-01-18,Sevilla,Ropa,Chaqueta,768.85,5,3844.25,521.47,Online,Efectivo,14
21688,2025-11-27,Valencia,Ropa,Zapatillas,321.24,3,963.72,136.78,Online,PayPal,49
21689,2025-01-16,Zaragoza,Hogar,Cafetera,786.59,3,2359.77,372.95,Online,Efectivo,67
21690,2025-05-08,Zaragoza,Electrónica,Tablet,449.73,4,1798.92,300.37,Tienda Física,Efectivo,39
21691,2025-11-23,Zaragoza,Electrónica,Tablet,541.37,3,1624.11,359.25,Online,Tarjeta,92
21692,2025-07-29,Málaga,Hogar,Lámpara,237.51,5,1187.55,147.86,Online,PayPal,45
21693,2025-01-05,Madrid,Ropa,Pantalón,75.16,3,225.48,31.91,App,PayPal,32
21694,2025-11-01,Barcelona,Hogar,Espejo,178.53,4,714.12,108.66,Online,Tarjeta,24
21695,2025-03-05,Barcelona,Deportes,Balón,630.13,5,3150.65,439.74,App,PayPal,16
21696,2025-07-27,Sevilla,Deportes,Balón,297.35,1,297.35,133.52,App,Efectivo,24
21697,2025-07-17,Málaga,Hogar,Lámpara,669.56,4,2678.24,332.82,App,PayPal,82
21698,2025-08-20,Sevilla,Ropa,Pantalón,348.89,3,1046.67,243.83,App,Tarjeta,15
21699,2025-10-20,Valencia,Ropa,Camiseta,627.04,4,2508.16,411.44,App,Tarjeta,59
21700,2025-07-06,Sevilla,Electrónica,Smartphone,657.35,5,3286.75,309.28,App,PayPal,88
21701,2025-04-04,Zaragoza,Electrónica,Laptop,632.55,1,632.55,275.33,Tienda Física,PayPal,97
21702,2025-01-13,Zaragoza,Ropa,Zapatillas,710.99,4,,394.9,App,Tarjeta,46
21703,2025-11-29,Zaragoza,Hogar,Espejo,266.12,4,1064.48,120.16,Tienda Física,PayPal,72
21704,2025-10-01,Barcelona,Electrónica,Laptop,602.53,4,2410.12,383.84,Online,Efectivo,77
21705,2025-01-18,Barcelona,Ropa,Zapatillas,567.78,5,2838.9,363.09,Online,PayPal,95
21706,2025-08-01,Sevilla,Ropa,Camiseta,170.38,5,851.9,115.61,App,Efectivo,26
21707,2025-01-09,Sevilla,Electrónica,Laptop,557.02,4,2228.08,245.2,App,Tarjeta,3
21708,2025-04-14,Valencia,Deportes,Bicicleta,327.96,3,983.88,140.02,App,Efectivo,54
21709,2025-12-27,Sevilla,Electrónica,Tablet,715.69,4,2862.76,320.3,Tienda Física,Efectivo,30
21710,2025-06-14,Sevilla,Deportes,Bicicleta,176.64,1,176.64,98.97,Online,PayPal,52
21711,2025-08-19,Barcelona,Hogar,Lámpara,151.53,5,757.65,94.43,App,Efectivo,42
21712,2025-02-10,Madrid,Deportes,Esterilla Yoga,421.54,5,2107.7,276.75,Online,PayPal,49
21713,2025-09-05,Madrid,Deportes,Bicicleta,770.46,2,1540.92,339.83,Tienda Física,PayPal,77
